player_name,player_name_norm,player_id,transfer_date,from_club_id,to_club_id,from_league,to_league,GA90_pre,GA90_post,PerfChange_1y,DeclineFlag_1y,PreMinutes,PostMinutes,InsufficientPreData,InsufficientPostData,UsedPostWindowDays,fbref_name,Position,OUT_GA90_pre,OUT_GA90_post,OUT_PerfChange_1y,OUT_DeclineFlag_1y,OUT_PreMinutes,OUT_PostMinutes,OUT_InsufficientPreData,OUT_InsufficientPostData,OUT_UsedPostWindowDays
Phillipp Mwene,phillipp mwene,127573,2021-07-01,39,383,L1,NL1,0.16119402985074627,0.2033898305084746,0.04219580065772832,0.0,1675.0,2655.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Paulo Oliveira,paulo oliveira,139336,2021-07-01,1533,1075,ES1,PO1,0.03136981526664343,0.026155187445510028,-0.005214627821133404,0.0,2869.0,3441.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Marco van Ginkel,marco van ginkel,147034,2021-07-01,631,383,GB1,NL1,0.5027932960893855,0.26595744680851063,-0.23683584928087487,,358.0,1692.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ally Samatta,ally samatta,182201,2021-07-01,405,36,GB1,TR1,0.25906735751295334,0.6334310850439883,0.3743637275310349,0.0,1737.0,1705.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Björn Engels,bjrn engels,193469,2021-07-01,405,1096,GB1,BE1,,0.11726384364820848,,,0.0,1535.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Diego Laxalt,diego laxalt,230552,2021-07-01,5,121,IT1,RU1,0.04130335016062414,0.0,-0.04130335016062414,1.0,2179.0,1216.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Birger Verstraete,birger verstraete,234193,2021-07-01,3,1096,L1,BE1,0.12802275960170698,0.11155872327238922,-0.016464036329317755,0.0,1406.0,3227.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Senna Miangue,senna miangue,249552,2021-07-01,1390,520,IT1,BE1,0.0,0.234375,0.234375,0.0,2043.0,1536.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Gil Dias,gil dias,329723,2021-07-01,162,294,FR1,PO1,0.13948082138705928,0.23936170212765956,0.09988088074060028,0.0,2581.0,752.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Pierre Kunde,pierre kunde,339829,2021-07-01,39,683,L1,GR1,0.0,0.14308426073131955,0.14308426073131955,0.0,513.0,629.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Thibault De Smet,thibault de smet,340177,2021-07-01,1421,41274,FR1,BE1,0.0,0.05717916137229988,0.05717916137229988,0.0,498.0,1574.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marlos Moreno,marlos moreno,345654,2021-07-01,281,601,GB1,BE1,0.0,0.08759124087591241,0.08759124087591241,,13.0,2055.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Sergio Gómez,sergio gmez,366930,2021-07-01,16,58,L1,BE1,0.09193054136874362,0.467175572519084,0.37524503115034036,0.0,979.0,3275.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Rayyan Baniya,rayyan baniya,394872,2021-07-01,276,6646,IT1,TR1,,0.32667876588021777,,,0.0,551.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Yann Bisseck,yann bisseck,441986,2021-07-01,3,678,L1,DK1,,0.046801872074883,,,0.0,1923.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Heri Tavares,heri tavares,445517,2021-07-01,3911,3329,FR1,PO1,0.30857142857142855,0.225,-0.08357142857142855,1.0,875.0,800.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tchamba,tchamba,490760,2021-07-01,667,5817,FR1,DK1,,0.10746268656716418,,,0.0,1675.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mujaid Sadick,mujaid sadick,497663,2021-07-01,897,1184,ES1,BE1,,0.07614213197969542,,,0.0,2364.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Taylor Harwood-Bellis,taylor harwood-bellis,503977,2021-07-01,281,58,GB1,BE1,0.0,,,,113.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Arthur Zagré,arthur zagr,536477,2021-07-01,162,200,FR1,NL1,0.0,0.16822429906542058,0.16822429906542058,,120.0,535.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Danilo Pereira,danilo pereira,141050,2021-06-30,583,720,FR1,PO1,0.1603706343549537,0.1807955002008839,0.0204248658459302,0.0,2806.0,2489.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Maximilian Philipp,maximilian philipp,143891,2021-06-30,82,121,L1,RU1,0.47368421052631576,0.3875968992248062,-0.08608731130150954,0.0,1900.0,1161.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Miha Zajc,miha zajc,149829,2021-06-30,252,36,IT1,TR1,0.1775147928994083,0.3794557301648141,0.2019409372654058,0.0,2028.0,2609.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Brecht Dejaegere,brecht dejaegere,159098,2021-06-30,415,157,FR1,BE1,0.0,0.3479381443298969,0.3479381443298969,,6.0,776.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Tim Kleindienst,tim kleindienst,193033,2021-06-30,2036,157,L1,BE1,0.37894736842105264,,,,950.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Rafa Soares,rafa soares,198006,2021-06-30,1533,2420,ES1,PO1,0.05528255528255528,0.23093841642228738,0.17565586113973208,0.0,1628.0,2728.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Olivier Ntcham,olivier ntcham,224088,2021-06-30,244,371,FR1,SC1,0.22462562396006655,,,,1202.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Thomas Ouwejan,thomas ouwejan,241477,2021-06-30,410,1090,IT1,NL1,0.44554455445544555,0.1988950276243094,-0.24664952683113614,,404.0,905.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Eric Smith,eric smith,292534,2021-06-30,35,157,L1,BE1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Ferro,ferro,294321,2021-06-30,1049,294,ES1,PO1,0.0,0.0,0.0,,399.0,602.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Chris Bedia,chris bedia,294791,2021-06-30,750,172,FR1,BE1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Răzvan Marin,rzvan marin,295183,2021-06-30,1390,610,IT1,NL1,0.2583732057416268,0.2168674698795181,-0.041505735862108706,0.0,3135.0,2905.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Dimitrios Giannoulis,dimitrios giannoulis,295630,2021-06-30,1123,1091,GB1,GR1,0.26897788404064554,0.06917755572636433,-0.1998003283142812,1.0,1673.0,1301.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Landry Dimata,landry dimata,311489,2021-06-30,714,58,ES1,BE1,0.9097051563581279,0.0,-0.40668288180712353,,368.0,627.0,1,0,365.0,,,1,0,1,0,0,0,0,0,0
Pedro Pereira,pedro pereira,314965,2021-06-30,4083,294,IT1,PO1,0.1366742596810934,0.0,-0.1366742596810934,1.0,2634.0,865.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Carel Eiting,carel eiting,315128,2021-06-30,1110,610,GB1,NL1,,0.40723981900452494,,,0.0,1326.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Jota,jota,329812,2021-06-30,366,294,ES1,PO1,0.24128686327077747,0.7395234182415777,0.49823655497080027,0.0,746.0,2434.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ivanildo Fernandes,ivanildo fernandes,340524,2021-06-30,3302,336,ES1,PO1,0.2,0.0,-0.2,1.0,450.0,1363.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Güven Yalçın,gven yaln,341019,2021-06-30,1005,114,IT1,TR1,0.6349206349206349,0.8411214953271028,0.2062008604064679,0.0,567.0,963.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Michel Vlap,michel vlap,342702,2021-06-30,10,58,L1,BE1,0.271356783919598,0.24268104776579355,-0.02867573615380445,0.0,995.0,2596.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Murilo de Souza,murilo de souza,345061,2021-06-30,237,1075,ES1,PO1,,0.3010033444816054,,,0.0,897.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Florentino,florentino,357162,2021-06-30,162,294,FR1,PO1,0.0,0.15437392795883362,0.15437392795883362,,409.0,1166.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ritsu Doan,ritsu doan,358504,2021-06-30,10,383,L1,NL1,0.25139664804469275,0.5498981670061099,0.2985015189614172,0.0,2864.0,1964.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Pape Abou Cissé,pape abou ciss,364234,2021-06-30,618,683,FR1,GR1,0.03126085446335533,0.1641137855579869,0.13285293109463156,0.0,2879.0,2742.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Nikola Cumic,nikola cumic,368982,2021-06-30,2448,683,ES1,GR1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Guilherme Schettine,guilherme schettine,371245,2021-06-30,3302,1075,ES1,PO1,0.0,0.469361147327249,0.469361147327249,,345.0,1534.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jaka Bijol,jaka bijol,371851,2021-06-30,42,2410,L1,RU1,0.5172413793103449,0.13964313421256788,-0.37759824509777695,,174.0,2578.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Guus Til,guus til,372267,2021-06-30,60,232,L1,RU1,0.4545454545454546,0.6764797995615409,0.22193434501608633,,198.0,3193.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Denis Drăguș,denis drgu,405399,2021-06-30,4083,3057,IT1,BE1,0.0,0.6164383561643836,0.5616045237137366,,171.0,1168.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Tiago Dantas,tiago dantas,429987,2021-06-30,27,294,L1,PO1,0.0,0.22823330515638207,0.22823330515638207,,69.0,1183.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Emmanuel Dennis,emmanuel dennis,448854,2021-06-30,3,2282,L1,BE1,0.40089086859688194,0.555984555984556,0.15509368738767404,0.0,1347.0,2590.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Vitinha,vitinha,487469,2021-06-30,543,720,GB1,PO1,0.2582496413199426,0.32095657646318443,0.06270693514324183,0.0,697.0,4493.5,0,0,365.0,,,0,0,0,0,0,1,0,0,0
Stephen Odey,stephen odey,491890,2021-06-30,1416,1184,FR1,BE1,,0.6702775897088693,,,0.0,1477.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Carlos Vinícius,carlos vincius,525287,2021-06-30,148,294,GB1,PO1,0.9097051563581279,0.859481582537517,-0.2589939767002625,1.0,1207.0,1466.0,0,0,365.0,,,1,0,0,0,0,0,0,0,0
Adolfo Gaich,adolfo gaich,608469,2021-06-30,4171,2410,IT1,RU1,0.29411764705882354,0.6344410876132931,0.34032344055446956,0.0,1224.0,993.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Samú Costa,sam costa,657430,2021-06-30,3302,1075,ES1,PO1,0.0,0.0,0.0,,45.0,820.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Cenk Tosun,cenk tosun,45671,2021-02-01,29,114,GB1,TR1,0.5357142857142857,1.0244802172516936,0.5616045237137366,,168.0,889.0,1,0,365.0,,,0,1,1,0,0,0,0,0,1
Jonas Lössl,jonas lssl,48870,2021-02-01,29,865,GB1,DK1,,0.0,,,0.0,2400.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Yunus Mallı,yunus mall,85352,2021-02-01,82,449,L1,TR1,0.13595166163141995,0.0,-0.13595166163141995,1.0,662.0,492.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Yeni Ngbakoto,yeni ngbakoto,111053,2021-02-01,855,265,FR1,GR1,,0.23684210526315788,,,0.0,380.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Lukas Lerager,lukas lerager,167105,2021-02-01,252,190,IT1,DK1,0.23100616016427103,0.43153969099627065,0.20053353083199962,0.0,1948.0,1877.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Kenny Lala,kenny lala,174196,2021-02-01,667,683,FR1,GR1,0.2361171840839528,0.03894418000865426,-0.19717300407529853,1.0,2287.0,2311.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Cafú,caf,203655,2021-02-01,703,683,GB1,GR1,0.297029702970297,0.0,-0.297029702970297,,303.0,6.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Youssouf Koné,youssouf kon,274484,2021-02-01,1041,7775,FR1,TR1,0.0,0.0,0.0,,73.0,637.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Michael Verrips,michael verrips,288259,2021-02-01,350,1283,GB1,NL1,,0.0,,,0.0,1440.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Cédric Kipré,cdric kipr,364827,2021-02-01,984,172,GB1,BE1,0.0,0.0,0.0,,48.0,444.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Arijanet Muric,arijanet muric,371021,2021-02-01,281,403,GB1,NL1,0.0,0.0,0.0,,390.0,2790.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Fraser Hornby,fraser hornby,388160,2021-02-01,1421,370,FR1,SC1,0.0,0.0,0.0,,33.0,752.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Rui Costa,rui costa,451858,2021-02-01,897,2423,ES1,PO1,0.0,0.42968750000000006,0.42968750000000006,,104.0,2304.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Cheikh Niasse,cheikh niasse,644032,2021-02-01,1082,265,FR1,GR1,0.0,0.0,0.0,,71.0,525.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Gedson Fernandes,gedson fernandes,337800,2021-01-31,148,294,GB1,PO1,0.0,0.18672199170124482,0.18672199170124482,,303.0,1446.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Tahith Chong,tahith chong,344830,2021-01-31,985,2282,GB1,BE1,0.7588532883642496,0.9137055837563451,0.15485229539209555,,593.0,394.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Andreas Karo,andreas karo,203966,2021-01-30,398,1301,IT1,PO1,0.0,0.0,0.0,,67.0,567.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Abdul Rahman Baba,abdul rahman baba,224884,2021-01-30,631,1091,GB1,GR1,,0.3119584055459272,,,0.0,577.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ertuğrul Ersoy,erturul ersoy,251079,2021-01-30,738,2832,FR1,TR1,,0.0,,,0.0,1263.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Bobby Adekanye,bobby adekanye,331514,2021-01-28,398,1268,IT1,NL1,0.30405405405405406,0.24161073825503354,-0.062443315799020516,,296.0,745.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Aleksandar Radovanovic,aleksandar radovanovic,339501,2021-01-28,826,601,FR1,BE1,0.0,0.03923278116826504,0.03923278116826504,,90.0,2294.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Bright Osayi-Samuel,bright osayi-samuel,358948,2021-01-28,1039,36,GB1,TR1,0.0,0.12448132780082988,0.12448132780082988,,91.0,2892.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ante Palaversa,ante palaversa,371003,2021-01-26,281,601,GB1,BE1,0.0,0.20261143628995945,0.20261143628995945,0.0,649.0,2221.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Rocky Bushiri,rocky bushiri,511802,2021-01-26,1123,1245,GB1,BE1,0.0,0.0,0.0,1.0,880.0,1172.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Sokratis Papastathopoulos,sokratis papastathopoulos,34322,2021-01-25,11,683,GB1,GR1,0.23684210526315788,0.06340260655160268,-0.1734394987115552,,380.0,2839.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Halil Dervişoğlu,halil derviolu,465606,2021-01-25,1148,141,GB1,TR1,0.5247813411078717,0.4333868378812199,-0.09139450322665177,,343.0,1869.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jacob Bruun Larsen,jacob bruun larsen,293281,2021-01-23,533,58,L1,BE1,0.15985790408525755,0.4875406283856988,0.3276827243004412,0.0,563.0,923.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Thibaud Verlinden,thibaud verlinden,338673,2021-01-22,512,385,GB1,NL1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Ahmed Kutucu,ahmed kutucu,452084,2021-01-21,33,1304,L1,NL1,0.2848101265822785,0.4591836734693877,0.1743735468871092,,632.0,392.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Strahinja Pavlović,strahinja pavlovi,574671,2021-01-21,162,520,FR1,BE1,0.0,0.1863354037267081,0.1863354037267081,,1.0,966.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Dimitri Lavalée,dimitri lavale,420890,2021-01-18,39,475,L1,BE1,,0.03303964757709251,,,0.0,2724.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Abdoulay Diaby,abdoulay diaby,148396,2021-01-17,3709,336,ES1,PO1,0.4318618042226487,0.3829787234042553,-0.048883080818393376,,1042.0,235.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Lucas Piazón,lucas piazn,176485,2021-01-15,631,1075,GB1,PO1,0.25611838360842343,0.7128712871287128,0.4567529035202894,0.0,1757.0,1010.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tomás Tavares,toms tavares,550549,2021-01-15,1108,294,ES1,PO1,0.0,0.0,0.0,1.0,954.0,1553.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Hidde ter Avest,hidde ter avest,258519,2021-01-13,410,200,IT1,NL1,0.0,0.27366020524515394,0.27366020524515394,0.0,768.0,2631.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Filip Benkovic,filip benkovic,293168,2021-01-12,1003,2727,GB1,BE1,,0.0,,,0.0,6.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Léo Duarte,lo duarte,312678,2021-01-11,5,6890,IT1,TR1,0.0,0.0,0.0,,128.0,2731.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Heri Tavares,heri tavares,445517,2021-01-11,3911,3329,FR1,PO1,0.3119584055459272,0.32028469750889677,0.008326291962969579,0.0,577.0,1124.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Kévin Denkey,kvin denkey,482072,2021-01-10,1160,520,FR1,BE1,0.42319749216300945,0.25,-0.17319749216300945,1.0,638.0,720.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Sébastien Haller,sbastien haller,181375,2021-01-08,379,610,GB1,NL1,0.25069637883008355,1.0244802172516936,0.5616045237137366,0.0,1795.0,3857.0,0,0,365.0,,,0,1,1,0,0,0,0,0,0
Stefano Denswil,stefano denswil,182923,2021-01-07,1025,2282,IT1,BE1,0.06396588486140725,0.07537688442211056,0.011410999560703308,0.0,1407.0,1194.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Liam Kelly,liam kelly,208772,2021-01-06,1039,987,GB1,SC1,0.9097051563581279,0.0,-0.40668288180712353,,59.0,3300.0,1,0,365.0,,,1,0,1,0,0,0,0,0,0
Rúben Vinagre,rben vinagre,357158,2021-01-05,543,3329,GB1,PO1,0.0,0.16536518144235185,0.16536518144235185,0.0,954.0,2177.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Patrik Gunnarsson,patrik gunnarsson,429563,2021-01-05,1148,1177,GB1,DK1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Bas Dost,bas dost,56331,2021-01-04,24,2282,L1,BE1,0.7317073170731708,0.7774390243902439,0.0457317073170731,0.0,1722.0,1968.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Issah Abass,issah abass,482145,2021-01-04,39,317,L1,NL1,0.375,0.36363636363636365,-0.011363636363636354,0.0,480.0,495.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Victor Moses,victor moses,59866,2020-10-15,631,232,GB1,RU1,0.38961038961038963,0.34778875053671104,-0.041821639073678585,0.0,1155.0,2329.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Mario Götze,mario gtze,74842,2020-10-06,16,383,L1,NL1,0.656934306569343,0.6693523396343353,0.012418033064992229,,411.0,3227.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Bruno Martins Indi,bruno martins indi,112052,2020-10-06,512,1090,GB1,NL1,,0.0788091068301226,,,0.0,3426.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Marco van Ginkel,marco van ginkel,147034,2020-10-06,631,383,GB1,NL1,,0.3935860058309038,,,0.0,1372.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
João Mário,joo mrio,149729,2020-10-06,46,336,IT1,PO1,0.2891566265060241,0.24953789279112754,-0.03961873371489655,0.0,1245.0,4328.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Felipe Anderson,felipe anderson,159372,2020-10-06,379,720,GB1,PO1,0.25812619502868067,0.33550792171481825,0.07738172668613758,0.0,1046.0,1073.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Stephen Kingsley,stephen kingsley,184398,2020-10-06,3008,43,GB1,SC1,,0.5365126676602087,,,0.0,671.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Marko Grujić,marko gruji,222813,2020-10-06,31,720,GB1,PO1,0.14143530644316396,0.12465373961218837,-0.01678156683097559,0.0,1909.0,1444.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Malang Sarr,malang sarr,344596,2020-10-06,631,720,GB1,PO1,0.07646559048428207,0.08387698042870456,0.007411389944422489,0.0,1177.0,1073.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Samuel Moutoussamy,samuel moutoussamy,353403,2020-10-06,995,385,FR1,NL1,0.0,0.0,0.0,,397.0,594.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Adrian Fein,adrian fein,379979,2020-10-06,27,383,L1,NL1,,0.6360424028268551,,,0.0,566.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Halil Dervişoğlu,halil derviolu,465606,2020-10-06,1148,317,GB1,NL1,0.12569832402234637,0.6094808126410836,0.4837824886187372,0.0,716.0,1329.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Musa Juwara,musa juwara,562030,2020-10-06,1025,2503,IT1,PO1,0.37815126050420167,0.0,-0.37815126050420167,,238.0,112.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
İsmail Köybaşı,ismail kyba,74641,2020-10-05,16795,126,ES1,TR1,0.2777777777777778,0.23523261892315733,-0.04254515885462046,,324.0,1913.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Rachid Ghezzal,rachid ghezzal,118287,2020-10-05,1003,114,GB1,TR1,0.19911504424778761,0.82793867120954,0.5616045237137366,0.0,904.0,2935.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Eric Oelschlägel,eric oelschlgel,152460,2020-10-05,16,200,L1,NL1,,0.0,,,0.0,2126.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Davy Klaassen,davy klaassen,182932,2020-10-05,86,610,L1,NL1,0.3672220333219994,0.5065234075211051,0.13930137419910577,0.0,2941.0,3909.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Diego Laxalt,diego laxalt,230552,2020-10-05,5,371,IT1,SC1,0.10882708585247883,0.034103827207275485,-0.07472325864520335,1.0,827.0,2639.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Josh Cullen,josh cullen,242606,2020-10-05,379,58,GB1,BE1,,0.03367003367003367,,,0.0,2673.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jérémy Gélin,jrmy glin,288237,2020-10-05,273,1096,FR1,BE1,0.0,0.07352941176470588,0.07352941176470588,,293.0,1224.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Nuno Da Costa,nuno da costa,306166,2020-10-05,703,29228,GB1,BE1,0.49723756906077343,0.34074775201135826,-0.15648981704941517,,181.0,2113.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Rúben Vinagre,rben vinagre,357158,2020-10-05,543,683,GB1,GR1,0.0,0.16028495102404275,0.16028495102404275,0.0,1402.0,2246.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Muhammed Cham,muhammed cham,422281,2020-10-05,3524,19657,FR1,DK1,,0.6605504587155964,,,0.0,545.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Giulian Biancone,giulian biancone,536507,2020-10-05,162,520,FR1,BE1,0.22915340547422022,0.0861244019138756,-0.14302900356034462,1.0,1571.0,2090.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Frederik Winther,frederik winther,569349,2020-10-05,167,369,L1,DK1,0.0,0.14018691588785046,0.14018691588785046,0.0,1333.0,642.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Jean-Clair Todibo,jean-clair todibo,605184,2020-10-05,131,294,ES1,PO1,0.0,0.08968609865470852,0.08968609865470852,0.0,662.0,2007.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tiago Silva,tiago silva,236997,2020-10-03,703,683,GB1,GR1,,0.294358135731807,,,0.0,1223.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Alessio da Cruz,alessio da cruz,337670,2020-10-03,130,202,IT1,NL1,,0.4268292682926829,,,0.0,1476.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Georgios Vagiannidis,georgios vagiannidis,546186,2020-10-01,46,475,IT1,BE1,0.9097051563581279,0.0,-0.40668288180712353,,88.0,127.0,1,0,365.0,,,1,0,1,0,0,0,0,1,1
Nicolás Otamendi,nicols otamendi,54781,2020-09-29,281,294,GB1,PO1,0.04692387904066736,0.045237496858507156,-0.0016863821821602037,0.0,1918.0,3979.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Badou Ndiaye,badou ndiaye,211325,2020-09-28,512,6646,GB1,TR1,0.22998296422487222,0.423956931359354,0.19397396713448176,0.0,1174.0,1486.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ibrahim Sangaré,ibrahim sangar,375885,2020-09-28,415,383,FR1,NL1,0.05776636713735558,0.06845841784989858,0.010692050712542998,0.0,1558.0,3944.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Peter Ankersen,peter ankersen,146889,2020-09-26,252,190,IT1,DK1,0.09183673469387756,0.16615384615384615,0.0743171114599686,0.0,980.0,1625.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Naldo,naldo,148666,2020-09-25,714,589,ES1,TR1,0.06777108433734941,0.058365758754863814,-0.009405325582485594,0.0,1328.0,3084.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ally Samatta,ally samatta,182201,2020-09-25,405,36,GB1,TR1,0.1949740034662045,0.3547297297297297,0.15975572626352522,0.0,2308.0,1776.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Florent Hadergjonaj,florent hadergjonaj,238809,2020-09-25,1110,10484,GB1,TR1,0.0,0.1017236507487991,0.1017236507487991,0.0,1232.0,3539.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Gil Dias,gil dias,329723,2020-09-25,162,3329,FR1,PO1,0.0783289817232376,0.10313216195569137,0.024803180232453773,0.0,1149.0,2618.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
