from_league,to_league,Position,sub_position,position,foot,GA90_pre,GA_pre,PreMinutes,transfer_fee,market_value_in_eur,market_value_in_eur_player,highest_market_value_in_eur,country_of_birth,country_of_citizenship,height_in_cm,transfer_date,date_of_birth,contract_expiration_date,DeclineFlag
IT1,IT1,Forward,Centre-Forward,Attack,left,0.3225806451612903,8.0,2232.0,1700000.0,1500000.0,5000000.0,15000000.0,Jugoslawien (SFR),Croatia,190.0,2018-07-01,1991-07-22 00:00:00,2027-06-30 00:00:00,0.0
L1,DK1,FullBack,Centre-Back,Defender,left,0.1931330472103004,6.0,2796.0,800000.0,800000.0,1000000.0,1500000.0,Spain,Germany,186.0,2018-07-01,1991-11-03 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.5120205542301339,31.0,5449.0,18500000.0,20000000.0,4000000.0,45000000.0,Colombia,Colombia,188.0,2018-07-01,1991-04-01 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Attacking Midfield,Midfield,right,0.3230016313213703,11.0,3065.0,9000000.0,9000000.0,700000.0,15000000.0,Italy,Italy,183.0,2018-07-01,1991-12-21 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,Midfielder,Central Midfield,Midfield,left,0.3657985849766672,27.0,6643.0,20000000.0,12000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2018-07-01,1991-09-03 00:00:00,2026-06-30 00:00:00,1.0
L1,L1,Midfielder,Central Midfield,Midfield,left,0.3657985849766672,27.0,6643.0,20000000.0,12000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2018-07-01,1991-09-03 00:00:00,2026-06-30 00:00:00,1.0
L1,L1,Midfielder,Central Midfield,Midfield,right,0.6443215099251546,22.0,3073.0,6000000.0,6000000.0,2000000.0,7000000.0,Germany,Germany,171.0,2018-07-01,1993-12-19 00:00:00,2026-06-30 00:00:00,1.0
DK1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,6050.0,2800000.0,3000000.0,4000000.0,5500000.0,Denmark,Denmark,188.0,2018-07-01,1992-08-04 00:00:00,,1.0
IT1,IT1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4808.0,16300000.0,16000000.0,3000000.0,18000000.0,Italy,Italy,188.0,2018-07-01,1992-11-10 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.1629450814725407,12.0,6628.0,0.0,40000000.0,7000000.0,60000000.0,Netherlands,Netherlands,189.0,2018-07-01,1992-02-05 00:00:00,2025-06-30 00:00:00,0.0
ES1,IT1,CenterBack,Centre-Back,Defender,right,0.0287402203416892,2.0,6263.0,9750000.0,13000000.0,3000000.0,20000000.0,Argentina,Argentina,187.0,2018-07-01,1991-06-27 00:00:00,2027-12-31 00:00:00,0.0
L1,L1,FullBack,Right-Back,Defender,right,0.3165033911077619,14.0,3981.0,12000000.0,12000000.0,5000000.0,14000000.0,Germany,Germany,177.0,2018-07-01,1994-04-21 00:00:00,,1.0
GB1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.300612358508072,18.0,5389.0,0.0,30000000.0,7000000.0,40000000.0,Germany,Germany,186.0,2018-07-01,1994-01-12 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,FullBack,Left-Back,Defender,left,0.144578313253012,10.0,6225.0,3000000.0,5000000.0,2000000.0,12000000.0,Italy,Italy,185.0,2018-07-01,1992-09-01 00:00:00,2025-06-30 00:00:00,0.0
IT1,ES1,Midfielder,Defensive Midfield,Midfield,left,0.1988750502209722,11.0,4978.0,22000000.0,30000000.0,8000000.0,30000000.0,France,Central African Republic,188.0,2018-07-01,1993-02-15 00:00:00,2027-06-30 00:00:00,1.0
ES1,GB1,Forward,Centre-Forward,Attack,right,0.3812405446293494,14.0,3305.0,13000000.0,14000000.0,1000000.0,25000000.0,Spain,Spain,177.0,2018-07-01,1994-03-13 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Attacking Midfield,Midfield,both,0.5516014234875445,31.0,5058.0,24500000.0,25000000.0,2500000.0,25000000.0,Italy,Italy,174.0,2018-07-01,1992-07-12 00:00:00,2025-06-30 00:00:00,0.0
FR1,ES1,Midfielder,Central Midfield,Midfield,right,0.140817523958537,8.0,5113.0,8000000.0,11000000.0,4000000.0,16000000.0,Spain,Spain,180.0,2018-07-01,1993-12-22 00:00:00,2028-06-30 00:00:00,0.0
L1,ES1,Midfielder,Defensive Midfield,Midfield,right,0.0684237202230106,3.0,3946.0,4000000.0,8000000.0,900000.0,14000000.0,Spain,Equatorial Guinea,181.0,2018-07-01,1993-02-02 00:00:00,2026-06-30 00:00:00,0.0
PO1,GB1,CenterBack,Centre-Back,Defender,right,0.0,0.0,913.0,12000000.0,5000000.0,2000000.0,18000000.0,France,Cote d'Ivoire,195.0,2018-07-01,1991-02-03 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.3555658842667906,17.0,4303.0,12000000.0,10000000.0,2500000.0,15000000.0,France,Senegal,188.0,2018-07-01,1994-12-19 00:00:00,,0.0
L1,L1,FullBack,Right-Back,Defender,right,0.1512605042016807,2.0,1190.0,200000.0,1000000.0,1500000.0,3000000.0,Germany,Germany,182.0,2018-07-01,1994-11-17 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.6120556414219475,22.0,3235.0,15000000.0,10000000.0,1000000.0,12000000.0,France,France,179.0,2018-07-01,1991-06-17 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,left,0.4736842105263157,31.0,5890.0,0.0,22000000.0,10000000.0,30000000.0,Italy,Italy,171.0,2018-07-01,1993-08-03 00:00:00,2027-06-30 00:00:00,1.0
BE1,IT1,CenterBack,Centre-Back,Defender,left,0.0598702810577082,4.0,6013.0,9250000.0,5000000.0,2500000.0,8000000.0,The Gambia,The Gambia,191.0,2018-07-01,1992-10-24 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,Forward,Centre-Forward,Attack,left,0.4714640198511166,38.0,7254.0,20000000.0,20000000.0,5000000.0,40000000.0,Spain,Spain,180.0,2018-07-01,1992-04-07 00:00:00,2027-06-30 00:00:00,0.0
ES1,IT1,FullBack,Right-Back,Defender,right,0.1846911553457829,10.0,4873.0,40400000.0,35000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2018-07-01,1994-05-27 00:00:00,,0.0
ES1,IT1,FullBack,Right-Back,Defender,right,0.1846911553457829,10.0,4873.0,40400000.0,35000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2018-07-01,1994-05-27 00:00:00,,0.0
L1,L1,AttMid_Winger,Left Winger,Attack,right,0.65349985477781,25.0,3443.0,5500000.0,7500000.0,7500000.0,12000000.0,Germany,Italy,180.0,2018-07-01,1993-04-07 00:00:00,,0.0
IT1,L1,AttMid_Winger,Left Winger,Attack,right,0.4052980132450331,17.0,3775.0,4500000.0,10000000.0,1500000.0,40000000.0,Croatia,Croatia,185.0,2018-07-01,1993-09-21 00:00:00,2025-06-30 00:00:00,0.0
UKR1,GB1,Midfielder,Central Midfield,Midfield,both,0.2723421424248537,15.0,4957.0,59000000.0,32000000.0,12000000.0,50000000.0,Brazil,Brazil,169.0,2018-07-01,1993-03-05 00:00:00,2027-06-30 00:00:00,1.0
L1,L1,FullBack,Right-Back,Defender,right,0.5149781218444969,17.0,2971.0,500000.0,10000000.0,3000000.0,10000000.0,Germany,Germany,188.0,2018-07-01,1995-05-27 00:00:00,2027-06-30 00:00:00,1.0
L1,L1,Forward,Centre-Forward,Attack,left,0.5044035228182546,7.0,1249.0,5000000.0,2500000.0,2500000.0,20000000.0,Germany,Germany,181.0,2018-07-01,1996-05-19 00:00:00,2027-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.3419576623846571,42.0,11054.0,0.0,25000000.0,7000000.0,25000000.0,Italy,Italy,186.0,2018-07-01,1995-03-03 00:00:00,2027-06-30 00:00:00,1.0
PO1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.3419576623846571,42.0,11054.0,9500000.0,25000000.0,7000000.0,25000000.0,Italy,Italy,186.0,2018-07-01,1995-03-03 00:00:00,2027-06-30 00:00:00,1.0
PO1,GB1,Forward,Centre-Forward,Attack,right,0.924024640657084,25.0,2435.0,0.0,15000000.0,5000000.0,50000000.0,Mexico,Mexico,187.0,2018-07-01,1991-05-05 00:00:00,2025-06-30 00:00:00,1.0
UKR1,DK1,FullBack,Centre-Back,Defender,right,0.0344959754695285,1.0,2609.0,265000.0,500000.0,900000.0,1200000.0,Ukraine,Congo,195.0,2018-07-01,1995-10-07 00:00:00,2025-06-30 00:00:00,0.0
PO1,GB1,FullBack,Right-Back,Defender,right,0.242152466367713,15.0,5575.0,22000000.0,20000000.0,5000000.0,40000000.0,Portugal,Portugal,175.0,2018-07-01,1993-10-06 00:00:00,2026-06-30 00:00:00,0.0
FR1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2590788308237378,13.0,4516.0,0.0,8000000.0,5000000.0,9000000.0,France,France,175.0,2018-07-01,1993-12-10 00:00:00,2026-06-30 00:00:00,0.0
FR1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2590788308237378,13.0,4516.0,0.0,8000000.0,5000000.0,9000000.0,France,France,175.0,2018-07-01,1993-12-10 00:00:00,2026-06-30 00:00:00,0.0
NL1,L1,Forward,Centre-Forward,Attack,right,0.7727778661154396,54.0,6289.0,10500000.0,7000000.0,5000000.0,30000000.0,Netherlands,Netherlands,197.0,2018-07-01,1992-08-07 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.6126616746085772,20.0,2938.0,42000000.0,20000000.0,27000000.0,50000000.0,Czech Republic,Czech Republic,191.0,2018-07-01,1996-01-24 00:00:00,2027-06-30 00:00:00,0.0
GB1,L1,AttMid_Winger,Right Winger,Attack,right,0.2043132803632236,2.0,881.0,0.0,2000000.0,2500000.0,4000000.0,Japan,Japan,173.0,2018-07-01,1994-11-10 00:00:00,2026-06-30 00:00:00,0.0
NL1,L1,Forward,Attacking Midfield,Midfield,right,0.3229423637586903,16.0,4459.0,3000000.0,2000000.0,3500000.0,3500000.0,Finland,Finland,183.0,2018-07-01,1997-09-09 00:00:00,2025-06-30 00:00:00,0.0
GB1,L1,FullBack,Right-Back,Defender,right,0.06282722513089,2.0,2865.0,9000000.0,10000000.0,5000000.0,10000000.0,Spain,Argentina,172.0,2018-07-01,1997-07-12 00:00:00,2027-06-30 00:00:00,1.0
,BE1,FullBack,Right-Back,Defender,right,0.0901803607214428,1.0,998.0,,800000.0,5000000.0,8000000.0,Angola,Portugal,172.0,2018-07-01,1997-02-10 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,Midfielder,Central Midfield,Midfield,right,0.1420678768745067,4.0,2534.0,11000000.0,7500000.0,5000000.0,25000000.0,Germany,Germany,184.0,2018-07-01,1997-04-11 00:00:00,2028-06-30 00:00:00,0.0
FR1,GB1,CenterBack,Centre-Back,Defender,right,0.125,8.0,5760.0,25000000.0,22000000.0,16000000.0,35000000.0,France,France,194.0,2018-07-01,1997-01-09 00:00:00,2027-06-30 00:00:00,1.0
,NL1,FullBack,Left-Back,Defender,left,0.2830188679245283,10.0,3180.0,5500000.0,3000000.0,15000000.0,35000000.0,Spain,Spain,171.0,2018-07-01,1997-01-04 00:00:00,2028-06-30 00:00:00,0.0
,ES1,Midfielder,Central Midfield,Midfield,right,0.149439601494396,4.0,2409.0,2150000.0,3000000.0,7000000.0,25000000.0,Uruguay,Uruguay,175.0,2018-07-01,1995-09-30 00:00:00,2028-06-30 00:00:00,1.0
BE1,BE1,CenterBack,Centre-Back,Defender,right,0.0,0.0,2223.0,300000.0,800000.0,20000000.0,20000000.0,Belgium,Belgium,187.0,2018-07-01,1998-04-03 00:00:00,2027-06-30 00:00:00,0.0
BE1,BE1,CenterBack,Centre-Back,Defender,right,0.0,0.0,2223.0,300000.0,800000.0,20000000.0,20000000.0,Belgium,Belgium,187.0,2018-07-01,1998-04-03 00:00:00,2027-06-30 00:00:00,0.0
GB1,GB1,AttMid_Winger,Attacking Midfield,Midfield,right,0.8350515463917526,9.0,970.0,25000000.0,10000000.0,50000000.0,70000000.0,England,England,175.0,2018-07-01,1996-11-23 00:00:00,2028-06-30 00:00:00,1.0
,ES1,Midfielder,Attacking Midfield,Midfield,left,0.1542416452442159,2.0,1167.0,,3500000.0,28000000.0,40000000.0,Spain,Spain,184.0,2018-07-01,1997-01-07 00:00:00,2028-06-30 00:00:00,0.0
L1,L1,AttMid_Winger,Attacking Midfield,Midfield,right,0.4102096627164995,5.0,1097.0,0.0,2000000.0,1000000.0,3500000.0,Germany,Morocco,189.0,2018-07-01,1998-05-21 00:00:00,2025-06-30 00:00:00,1.0
NL1,NL1,FullBack,Right-Back,Defender,right,0.2177419354838709,15.0,6200.0,5500000.0,4000000.0,28000000.0,30000000.0,Netherlands,Netherlands,188.0,2018-07-01,1996-04-18 00:00:00,2028-06-30 00:00:00,0.0
L1,L1,Midfielder,Defensive Midfield,Midfield,right,0.1625282167042889,4.0,2215.0,6000000.0,4500000.0,6000000.0,14000000.0,Brazil,Brazil,188.0,2018-07-01,1995-04-04 00:00:00,2028-12-31 00:00:00,1.0
FR1,IT1,AttMid_Winger,Left Winger,Attack,right,0.3289473684210526,10.0,2736.0,6500000.0,7000000.0,2200000.0,10000000.0,Cote d'Ivoire,France,184.0,2018-07-01,1998-07-08 00:00:00,2025-06-30 00:00:00,0.0
NL1,IT1,AttMid_Winger,Attacking Midfield,Midfield,both,0.5625,23.0,3680.0,17250000.0,15000000.0,35000000.0,35000000.0,Netherlands,Netherlands,172.0,2018-07-01,1999-05-05 00:00:00,2028-06-30 00:00:00,0.0
,FR1,FullBack,Right-Back,Defender,right,0.3513337670787247,6.0,1537.0,2000000.0,2500000.0,1400000.0,6500000.0,France,France,185.0,2018-07-01,1996-09-07 00:00:00,2025-06-30 00:00:00,1.0
L1,GB1,Midfielder,Central Midfield,Midfield,left,0.1036866359447004,2.0,1736.0,7000000.0,10000000.0,35000000.0,50000000.0,Spain,Spain,189.0,2018-07-01,1996-06-22 00:00:00,2028-06-30 00:00:00,0.0
ES1,GB1,AttMid_Winger,Centre-Forward,Attack,right,0.7688200747463961,16.0,1873.0,14000000.0,12000000.0,45000000.0,60000000.0,Portugal,Portugal,178.0,2018-07-01,1996-12-04 00:00:00,2027-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,1.0755519546283168,59.0,4937.0,180000000.0,120000000.0,170000000.0,200000000.0,France,France,178.0,2018-07-01,1998-12-20 00:00:00,2029-06-30 00:00:00,0.0
FR1,ES1,CenterBack,Centre-Back,Defender,right,0.1745454545454545,8.0,4125.0,15000000.0,10000000.0,2000000.0,30000000.0,France,Guinea,192.0,2018-07-01,1996-12-19 00:00:00,2027-06-30 00:00:00,1.0
FR1,L1,FullBack,Right-Back,Defender,right,0.0212514757969303,1.0,4235.0,16000000.0,14000000.0,10000000.0,25000000.0,France,France,187.0,2018-07-01,1997-11-01 00:00:00,2025-06-30 00:00:00,0.0
NL1,BE1,Forward,Left Winger,Attack,right,0.1551724137931034,1.0,580.0,2800000.0,1500000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2018-07-01,1997-01-31 00:00:00,2025-06-30 00:00:00,0.0
NL1,BE1,Forward,Left Winger,Attack,right,0.1551724137931034,1.0,580.0,2800000.0,1500000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2018-07-01,1997-01-31 00:00:00,2025-06-30 00:00:00,0.0
PO1,GB1,FullBack,Right-Back,Defender,right,0.36144578313253,2.0,498.0,22000000.0,15000000.0,35000000.0,40000000.0,Portugal,Portugal,183.0,2018-07-01,1999-03-18 00:00:00,2028-06-30 00:00:00,1.0
ES1,ES1,Midfielder,Defensive Midfield,Midfield,right,0.1363378148078015,8.0,5281.0,20000000.0,25000000.0,130000000.0,130000000.0,Spain,Spain,191.0,2018-07-01,1996-06-22 00:00:00,2027-06-30 00:00:00,0.0
,NL1,AttMid_Winger,Right Winger,Attack,left,0.5213074058750518,14.0,2417.0,1700000.0,2500000.0,22000000.0,22000000.0,Japan,Japan,172.0,2018-07-01,1998-06-16 00:00:00,2027-06-30 00:00:00,1.0
,PO1,FullBack,Right-Back,Defender,right,0.0,0.0,575.0,,450000.0,2000000.0,4000000.0,Mali,Mali,180.0,2018-07-01,1995-05-01 00:00:00,2026-06-30 00:00:00,0.0
,ES1,Midfielder,Central Midfield,Midfield,right,0.0,0.0,1317.0,,6000000.0,130000000.0,130000000.0,Uruguay,Uruguay,182.0,2018-07-01,1998-07-22 00:00:00,2029-06-30 00:00:00,0.0
UKR1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4650.0,8500000.0,3500000.0,20000000.0,25000000.0,Ukraine,Ukraine,191.0,2018-07-01,1999-02-11 00:00:00,2030-06-30 00:00:00,1.0
PO1,PO1,AttMid_Winger,Left Winger,Attack,left,0.5302890812005155,32.0,5431.0,6500000.0,6500000.0,80000000.0,80000000.0,Brazil,Brazil,176.0,2018-07-01,1996-12-14 00:00:00,2027-06-30 00:00:00,0.0
SC1,SC1,AttMid_Winger,Central Midfield,Midfield,right,0.3592814371257484,4.0,1002.0,265000.0,150000.0,24000000.0,24000000.0,Scotland,Scotland,181.0,2018-07-01,1999-08-24 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.3225806451612903,8.0,2232.0,0.0,1500000.0,5000000.0,15000000.0,Jugoslawien (SFR),Croatia,190.0,2018-06-30,1991-07-22 00:00:00,2027-06-30 00:00:00,0.0
DK1,L1,FullBack,Centre-Back,Defender,left,0.1931330472103004,6.0,2796.0,0.0,800000.0,1000000.0,1500000.0,Spain,Germany,186.0,2018-06-30,1991-11-03 00:00:00,2025-06-30 00:00:00,1.0
ES1,GB1,Forward,Centre-Forward,Attack,left,0.6730769230769231,28.0,3744.0,0.0,7500000.0,500000.0,17000000.0,Spain,Spain,180.0,2018-06-30,1988-09-10 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.5120205542301339,31.0,5449.0,0.0,20000000.0,4000000.0,45000000.0,Colombia,Colombia,188.0,2018-06-30,1991-04-01 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Attacking Midfield,Midfield,right,0.3230016313213703,11.0,3065.0,0.0,9000000.0,700000.0,15000000.0,Italy,Italy,183.0,2018-06-30,1991-12-21 00:00:00,2025-06-30 00:00:00,0.0
ES1,IT1,CenterBack,Centre-Back,Defender,left,0.0,0.0,1265.0,0.0,600000.0,1000000.0,10000000.0,Uruguay,Uruguay,190.0,2018-06-30,1991-06-17 00:00:00,2025-06-30 00:00:00,0.0
FR1,GB1,AttMid_Winger,Left Winger,Attack,right,0.3905967450271247,12.0,2765.0,0.0,10000000.0,1500000.0,16000000.0,France,Tunisia,176.0,2018-06-30,1991-02-08 00:00:00,2025-06-30 00:00:00,0.0
FR1,GB1,Midfielder,Defensive Midfield,Midfield,right,0.0475184794086589,1.0,1894.0,0.0,5000000.0,2000000.0,12000000.0,France,Senegal,168.0,2018-06-30,1992-06-23 00:00:00,2025-06-30 00:00:00,1.0
ES1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,720.0,0.0,1000000.0,25000000.0,35000000.0,Argentina,Argentina,195.0,2018-06-30,1992-09-02 00:00:00,2029-06-30 00:00:00,1.0
IT1,ES1,CenterBack,Centre-Back,Defender,right,0.0287402203416892,2.0,6263.0,0.0,13000000.0,3000000.0,20000000.0,Argentina,Argentina,187.0,2018-06-30,1991-06-27 00:00:00,2027-12-31 00:00:00,0.0
FR1,FR1,AttMid_Winger,Attacking Midfield,Midfield,right,0.462012320328542,20.0,3896.0,0.0,9000000.0,3000000.0,14000000.0,France,France,172.0,2018-06-30,1990-03-08 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,FullBack,Left-Back,Defender,right,0.1494706248702512,8.0,4817.0,0.0,12000000.0,3500000.0,26000000.0,Italy,Italy,186.0,2018-06-30,1993-03-25 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,FullBack,Left-Back,Defender,left,0.144578313253012,10.0,6225.0,0.0,5000000.0,2000000.0,12000000.0,Italy,Italy,185.0,2018-06-30,1992-09-01 00:00:00,2025-06-30 00:00:00,0.0
ES1,IT1,Midfielder,Defensive Midfield,Midfield,left,0.1988750502209722,11.0,4978.0,0.0,30000000.0,8000000.0,30000000.0,France,Central African Republic,188.0,2018-06-30,1993-02-15 00:00:00,2027-06-30 00:00:00,1.0
BE1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,2340.0,0.0,4500000.0,7000000.0,8000000.0,Belgium,Belgium,188.0,2018-06-30,1992-02-26 00:00:00,2027-06-30 00:00:00,1.0
GB1,ES1,Forward,Centre-Forward,Attack,right,0.3812405446293494,14.0,3305.0,0.0,14000000.0,1000000.0,25000000.0,Spain,Spain,177.0,2018-06-30,1994-03-13 00:00:00,2026-06-30 00:00:00,0.0
ES1,FR1,Midfielder,Central Midfield,Midfield,right,0.140817523958537,8.0,5113.0,0.0,11000000.0,4000000.0,16000000.0,Spain,Spain,180.0,2018-06-30,1993-12-22 00:00:00,2028-06-30 00:00:00,0.0
GB1,PO1,CenterBack,Centre-Back,Defender,right,0.0,0.0,913.0,0.0,5000000.0,2000000.0,18000000.0,France,Cote d'Ivoire,195.0,2018-06-30,1991-02-03 00:00:00,2025-06-30 00:00:00,0.0
L1,GB1,Forward,Centre-Forward,Attack,right,0.4578987534978377,20.0,3931.0,0.0,10000000.0,5000000.0,20000000.0,Belgium,Belgium,189.0,2018-06-30,1995-04-18 00:00:00,2026-06-30 00:00:00,0.0
PO1,PO1,CenterBack,Centre-Back,Defender,right,0.029135642602784,2.0,6178.0,0.0,1250000.0,2000000.0,2000000.0,Brazil,Brazil,190.0,2018-06-30,1993-08-29 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.3555658842667906,17.0,4303.0,0.0,10000000.0,2500000.0,15000000.0,France,Senegal,188.0,2018-06-30,1994-12-19 00:00:00,,0.0
L1,L1,AttMid_Winger,Left Winger,Attack,right,0.7307171853856562,30.0,3695.0,0.0,20000000.0,25000000.0,90000000.0,Germany,Germany,176.0,2018-06-30,1995-07-14 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.6120556414219475,22.0,3235.0,0.0,10000000.0,1000000.0,12000000.0,France,France,179.0,2018-06-30,1991-06-17 00:00:00,2026-06-30 00:00:00,1.0
FR1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.1086694035257184,5.0,4141.0,0.0,8000000.0,2500000.0,13000000.0,France,France,187.0,2018-06-30,1994-03-17 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0333333333333333,1.0,2700.0,0.0,1000000.0,8000000.0,22000000.0,Switzerland,Albania,190.0,2018-06-30,1993-02-19 00:00:00,2026-06-30 00:00:00,0.0
FR1,GB1,FullBack,Right-Back,Defender,right,0.1158673962021242,4.0,3107.0,0.0,2000000.0,2000000.0,4000000.0,France,Guadeloupe,183.0,2018-06-30,1993-03-23 00:00:00,2025-06-30 00:00:00,0.0
IT1,ES1,FullBack,Right-Back,Defender,right,0.1846911553457829,10.0,4873.0,0.0,35000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2018-06-30,1994-05-27 00:00:00,,0.0
IT1,ES1,FullBack,Right-Back,Defender,right,0.1846911553457829,10.0,4873.0,0.0,35000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2018-06-30,1994-05-27 00:00:00,,0.0
L1,IT1,AttMid_Winger,Left Winger,Attack,right,0.4052980132450331,17.0,3775.0,0.0,10000000.0,1500000.0,40000000.0,Croatia,Croatia,185.0,2018-06-30,1993-09-21 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,FullBack,Right-Back,Defender,right,0.5149781218444969,17.0,2971.0,0.0,10000000.0,3000000.0,10000000.0,Germany,Germany,188.0,2018-06-30,1995-05-27 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.1907453196750265,12.0,5662.0,0.0,25000000.0,800000.0,25000000.0,Italy,Italy,187.0,2018-06-30,1994-05-05 00:00:00,2025-06-30 00:00:00,1.0
IT1,PO1,Midfielder,Defensive Midfield,Midfield,right,0.3419576623846571,21.0,5527.0,0.0,25000000.0,7000000.0,25000000.0,Italy,Italy,186.0,2018-06-30,1995-03-03 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.1388531756235536,6.0,3889.0,0.0,4000000.0,4000000.0,10000000.0,Italy,Italy,180.0,2018-06-30,1994-08-06 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4282.0,0.0,6000000.0,1500000.0,10000000.0,Italy,Italy,192.0,2018-06-30,1992-05-10 00:00:00,2027-06-30 00:00:00,1.0
ES1,GB1,AttMid_Winger,Attacking Midfield,Midfield,right,0.2902557014512785,14.0,4341.0,0.0,6000000.0,20000000.0,20000000.0,Belgium,Brazil,178.0,2018-06-30,1996-01-01 00:00:00,2026-06-30 00:00:00,0.0
,UKR1,FullBack,Left-Back,Defender,left,0.0928792569659442,2.0,1938.0,0.0,2000000.0,1200000.0,4000000.0,Ukraine,Ukraine,186.0,2018-06-30,1995-04-20 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,FullBack,Right-Back,Defender,right,0.0374064837905236,1.0,2406.0,0.0,1500000.0,1200000.0,3000000.0,Italy,Italy,179.0,2018-06-30,1995-04-12 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0,0.0,1159.0,0.0,12000000.0,12000000.0,40000000.0,Italy,Italy,190.0,2018-06-30,1997-03-22 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.6126616746085772,20.0,2938.0,0.0,20000000.0,27000000.0,50000000.0,Czech Republic,Czech Republic,191.0,2018-06-30,1996-01-24 00:00:00,2027-06-30 00:00:00,0.0
ES1,IT1,Midfielder,Central Midfield,Midfield,right,0.0895077076081551,2.0,2011.0,0.0,1500000.0,10000000.0,15000000.0,Yugoslavia (Republic),Serbia,182.0,2018-06-30,1996-08-13 00:00:00,2027-06-30 00:00:00,1.0
ES1,IT1,Midfielder,Central Midfield,Midfield,right,0.0895077076081551,2.0,2011.0,0.0,1500000.0,10000000.0,15000000.0,Yugoslavia (Republic),Serbia,182.0,2018-06-30,1996-08-13 00:00:00,2027-06-30 00:00:00,1.0
L1,GB1,AttMid_Winger,Right Winger,Attack,right,0.2043132803632236,2.0,881.0,0.0,2000000.0,2500000.0,4000000.0,Japan,Japan,173.0,2018-06-30,1994-11-10 00:00:00,2026-06-30 00:00:00,0.0
ES1,GB1,FullBack,Right-Back,Defender,right,0.06282722513089,2.0,2865.0,0.0,10000000.0,5000000.0,10000000.0,Spain,Argentina,172.0,2018-06-30,1997-07-12 00:00:00,2027-06-30 00:00:00,1.0
